,name,stars_y,text
2950,Hash House A Go Go,2,We heard a lot about this place and stopped by for breakfast one morning on our recent trip to Vegas.  The place is much nicer than the casino it's located in and the service was pretty good.  Overall I guess we had pretty high expectations and I was a little let down.  The kitchen staff wasn't on with timing the orders because both our table and another near us had only one of the meals served while the other person had to wait about 4-5 minutes for there's.  When I finally got my breakfast the eggs were cold and the waffle was warm not hot.  Overall the meal was OK but nothing to get excited about.
2951,Hash House A Go Go,4,"Went here last summer during a bachelor party. 4 strapping young men carbo loading for a 5 day grand canyon hike, we could not have asked for a better spot. There was a wait, but we got there early so it wasnt too bad. The hash skillets were great and andy's fried chicken benedict was also really good. Service is what you would expect from a jam packed brunch place serving the only decently priced breakfast in vegas. I took my Buffet loving dad here and he hasnt stopped talking about it since. Strongly recommended."
2952,Hash House A Go Go,4,"Ate Breakfast at the Hash House in January 2015, and really enjoyed the food and the experience.

The Hash House is located on the second floor of the Linq hotel.

The staff were all very friendly and courteous.

The food is great, a large selection of comfort foods, all taste great.  the portions are very large.  The cost is reasonable based on the amount of good food you receive.

The have a full bar with awesome Bloody Mary's.

I look forward to eating here again, next time I'm in the area, and would recommend this restaurant to my family and friends."
2953,Hash House A Go Go,4,All I have to say is this place has MAN v.s. Food Portions (Food Network Show). Their menu serves something for every taste. I ordered the bacon filled belgian waffles (OMG) topped with two maple syrup infused fried chicken breast (OMG) with soy bbq sauce drizzle and fried leeks. Need I say MORE? Very interesting flavors mixed together. This place is awesome in more ways then one. Definatley a must see and must eat at place in Vegas. Don't come to Vegas without trying this place.
2954,Hash House A Go Go,5,"Hash House has huge portions of delicious, high quality, American favorites. There is no way one person can finish a single entree, so you should probably plan on sharing dishes.

We sat at the bar and were thoroughly entertained by the bar tender who was hilarious. All the servers and waitresses were extremely welcoming and happy!

The fried chicken here is AMAZING, whether it's on a waffle covered with syrup, or a biscuit covered with gravy. The food is very rich, very fatty, and just the way I like it."
2955,Hash House A Go Go,5,Great customer service and I highly recommend trying their chicken and waffles. It's huge!
2956,Hash House A Go Go,4,"Get the fried chicken!!! Was cooked sooo well. The food is massive and recommended to split in my mind. Not a biscuit fan and everything seems to come with one. In my opinion they were very dry, skip it of you can. The wait was long on a Friday morning but they work their butts off and get people in and out without being rude."
2957,Hash House A Go Go,5,"I used to live in Vegas and my friends told me that I had to come here for breakfast but weekends are out because it's so busy. Well, being a teacher, I only worked during the week so never got out there. I no longer live in Vegas but went back for a visit and happened to get there during the week so the first place I thought of was...BREAKFAST at HASH HOUSE A GO GO! I was not disappointed at all. Some people do not like it because you have to take the food as is (no special orders). I figured, they throw food together for a reason so why mess with it. The food was great, very large portions, and the staff was awesome. They really are pretty busy and do get large parties so I found my server taking a long time taking one order. No problem since the manager was around and could refill my drink. Worth trying at least once."
2958,Hash House A Go Go,2,"Greeting- yes
Vibe- school basement
Prices- good
Bathroom - downstairs in casino pass/ fail
Service- good
Food
Crazy big portions. Sage chicken and waffles can feed 2 -$20
WIGB? Probably not
It's like the Cheesecake Factory on steroids"
2959,Hash House A Go Go,4,"I'm giving this place 4 stars because who charges for ranch. Ha! Seriously the food was delicious, but there is just WAYYY too much. I understand that this is their concept, but I can't help but think of how much food is wasted from this place. Found this place on Yelp and had heard people going to it in other cities so had to try it out. Went early Saturday morning and it was packed. Fortunately, I was with a part of 6 and they told us that if our entire party was there at the moment then they could sit us right away...as the other large parties were waiting on people. Worked out in our favor! We ordered right away after the huge menu consumed us, but we got a wide variety of things to try. Everything was delicious and we were definitely able to take leftovers to the other part of our group that couldn't quite get out of bed as early as we did. Overall, I would definitely go back...but just be prepared, every meal needs to be shared between two maybe even three people."
